lat,lon,dist,
1.0712573251177013,-26.282798034841875,406983.554846274,
1.0744676430573807,-26.525671538536358,406981.0153665648,
1.0776779815142543,-26.768544759615736,406978.47537526785,
1.0808883425918772,-27.011417860868335,406975.93487073865,
1.0840987301807707,-27.25429087207047,406973.3950039279,
1.0873091363467364,-27.497163733454215,406970.85347312904,
1.0905195649811767,-27.740036474787104,406968.31142929767,
1.0937300160352847,-27.982909095992255,406965.7688725084,
1.096940489459063,-28.225781596987986,406963.2258028386,
1.1001509891009105,-28.46865400768246,406960.6833710337,
1.1033615071097622,-28.711526268071452,406958.1392757441,
1.1065720473360294,-28.954398408041698,406955.59466774436,
1.109782611885857,-29.19727059035725,406953.0495454316,
1.1129932002645584,-29.440142519307898,406950.50506282545,
1.116203806839815,-29.68301412947372,406947.95891711797,
1.119414435432414,-29.925885786999544,406945.4122590029,
1.122625085997294,-30.16875732374561,406942.8650884859,
1.1258357584771275,-30.41162873961244,406940.3174056943,
1.1290464566438148,-30.65450006469166,406937.77036109247,
1.1322571728016186,-30.897371238603,406935.22165388433,
1.1354679107232113,-31.140242291416172,406932.6724345788,
1.1386786703621745,-31.383113223064726,406930.12270323397,
1.1418894516685176,-31.62598403347593,406927.5724599068,
1.1451002605223053,-31.868854915681055,406925.0228532668,
1.1483110849993068,-32.11172548339513,406922.4715861864,
1.151521930991079,-32.35459592962724,406919.91980737017,
1.1547327984489666,-32.597466254328424,406917.36751682125,
1.1579436873227675,-32.840336457406494,406914.8147146614,
1.1611546012963447,-33.083206569163394,406912.262551055,
1.1643655328357068,-33.326076528811086,406909.7087257876,
1.1675764856408257,-33.56894636660033,406907.1543891153,
1.1707874596582508,-33.81181591439159,406904.59954104794,
1.1739984585397485,-34.05468553873882,406902.0453316995,
1.1772094748234494,-34.297555010589605,406899.4894610779,
1.180420514318888,-34.54042452315292,406896.93307758425,
1.1836315726753737,-34.783293750641946,406894.37618471874,
1.1868426519902775,-35.026162855858786,406891.8187807909,
1.1900537558767423,-35.269031869263614,406889.26201575994,
1.1932648769536374,-35.511900729690495,406886.7035899586,
1.196476018838626,-35.75476946760719,406884.14465332543,
1.1996871814851708,-35.997638082931985,406881.58520594204,
1.2028983648373488,-36.2405065756069,406879.0252478297,
1.2061095724660507,-36.483374976196245,406876.46592881513,
1.2093207970782305,-36.72624322334636,406873.9049494832,
1.2125320422444419,-36.969111347607935,406871.3434596677,
1.2157433079193845,-37.21197934890827,406868.781459427,
1.2189545997840125,-37.45484742077508,406866.220096681,
1.2221659063110806,-37.69771500786513,406863.6570757382,
1.2253772331929316,-37.94058263985997,406861.0935445873,
1.228588580377109,-38.183450148593096,406858.5295032794,
1.231799947817155,-38.42631753400613,406855.9649518578,
1.2350113390028385,-38.66918482685486,406853.40103984374,
1.238222746791403,-38.91205196540514,406850.83546840353,
1.2414341746817579,-39.154918980389084,406848.26938709157,
1.2446456226214329,-39.39778587174098,406845.7027959577,
1.2478570905627135,-39.640652639393096,406843.1356950594,
1.2510685819592788,-39.88351931422406,406840.56923372776,
1.2542800918969395,-40.12638599711639,406838.0011117693,
1.2574916195306705,-40.36925239323793,406835.4324819572,
1.2607031669641522,-40.612118665344184,406832.8633426781,
1.2639147341461332,-40.85498481337896,406830.293693969,
1.2671263244845308,-41.097850868321814,406827.7246850092,
1.2703379310025997,-41.34071676799334,406825.15401764406,
1.2735495571175166,-41.58358254337233,406822.5828410442,
1.2767612027790005,-41.82644802626845,406820.0111553128,
1.2799728713609753,-42.069313583972104,406817.44010944164,
1.2831845559560786,-42.312178986015255,406814.86740557564,
1.2863962599425576,-42.55504426346559,406812.2941927502,
1.2896079854244717,-42.79790957908756,406809.7204693286,
1.2928197280490321,-43.04077460711153,406807.146238822,
1.2960314932998551,-43.283639541574956,406804.57264835713,
1.2992432743502575,-43.52650431990145,406801.9974003876,
1.3024550745397825,-43.76936897324626,406799.4216438304,
1.3056668938207736,-44.01223350155388,406796.84537871083,
1.30887873213817,-44.25509790474044,406794.2686051181,
1.312090592791074,-44.497962214095935,406791.6924717589,
1.3153024690323054,-44.74082636684048,406789.11468138185,
1.318514364158067,-44.983690394232696,406786.5363827522,
1.3217262781193955,-45.2265542962044,406783.95757591946,
1.3249382163347307,-45.46941826699123,406781.3794077163,
1.3281501678110086,-45.71228191792471,406778.79958464945,
1.3313621379734442,-45.955145275125005,406776.2192535621,
1.3345741267716529,-46.19800867469124,406773.6384145685,
1.3377861341519584,-46.440871948476996,406771.05706769583,
1.340998163332304,-46.68373512794,406768.4763613932,
1.344210207718061,-46.926598149936694,406765.8939989599,
1.3474222705363472,-47.169461045922446,406763.31112886145,
1.3506343517344137,-47.41232381580414,406760.7277511995,
1.3538464512598063,-47.65518645953068,406758.1438659882,
1.3570585722954562,-47.898049008668664,406755.5606215356,
1.360270708322542,-48.14091139985814,406752.97572145954,
1.363482864682307,-48.383773827514176,406750.39031232503,
1.3666950370144813,-48.626635965855826,406747.8043976703,
1.369907230613342,-48.86949800938413,406745.2191239236,
1.3731194390403632,-49.11235989460155,406742.6321949316,
1.3763316654402598,-49.35522165311727,406740.04475892277,
1.3795439097629083,-49.59808328487679,406737.4568159193,
1.3827561719591488,-49.84094462170137,406734.86836600804,
1.3859684551275318,-50.083806031560954,406732.2805571524,
1.3891807529073887,-50.32666728260537,406729.6910935986,
1.392393068408778,-50.569528406589825,406727.10112333857,
1.3956054015789945,-50.81238940343724,406724.51064644806,
1.3988177545231393,-51.05525043592971,406721.9196612388,
1.4020301259904933,-51.29811121023391,406719.3293190201,
1.4052425118587704,-51.54097182526138,406716.73732257594,
1.408454915189804,-51.783832312840616,406714.14481979,
1.4116673359381746,-52.02669267291995,406711.55181069527,
1.4148797771296489,-52.269552937440665,406708.9594430091,
1.418092232545338,-52.51241304230217,406706.36542149977,
1.4213047052273087,-52.75527301942631,406703.7708939091,
1.4245171951193074,-52.99813286874769,406701.1758602925,
1.4277297021745503,-53.240992590188114,406698.58032072586,
1.430942229372051,-53.483852215800994,406695.98542274424,
1.4341547727422352,-53.7267118441342,406693.38886969007,
1.4373673309664612,-53.96957101339774,406690.791812667,
1.440579906147867,-54.21243022258673,406688.19424994197,
1.4437924982336232,-54.4552893035239,406685.5961816094,
1.4470051101702395,-54.6981482883686,406682.99875504227,
1.4502177359104407,-54.94100711259145,406680.39967567177,
1.453430378401456,-55.1838658083297,406677.80009091395,
1.4566430376013595,-55.426724375519825,406675.20000081364,
1.4598557164094148,-55.669582846402164,406672.6005526201,
1.4630684088501742,-55.91244115629368,406669.9994520005,
1.4662811178413662,-56.15529933739677,406667.3978462882,
1.469493845485203,-56.39815755249754,406664.7957337656,
1.4727065874240104,-56.64101547582305,406662.193118002,
1.4759193486770568,-56.8838733025743,406659.59114432184,
1.4791321233503723,-57.126730967848175,406656.9875187508,
1.4823449143175536,-57.36958850397457,406654.38338838523,
1.4855577215316726,-57.61244591087234,406651.7787533236,
1.4887705478207125,-57.855303220972246,406649.1747605019,
1.4919833873601922,-58.09816020112618,406646.5691161689,
1.4951962429881782,-58.34101721992056,406643.96296735504,
1.4984091146627034,-58.58387410919198,406641.35631410073,
1.5016220023225157,-58.826730868855435,406638.74915650004,
1.5048349087622244,-59.069587531484444,406636.142641258,
1.5080478303948184,-59.312444194606826,406633.5344733262,
1.5112607657075166,-59.55530056506262,406630.92580298055,
1.5144737168038604,-59.79815680561862,406628.3166285414,
1.5176866836369711,-60.04101291620722,406625.7069500817,
1.5208996689519227,-60.28386892945613,406623.0979142412,
1.5241126670885532,-60.52672477989594,406620.4872279197,
1.52732568080702,-60.76958050013988,406617.87603778497,
1.5305387100544876,-61.012436090113084,406615.26434390433,
1.533751757549207,-61.25529158254386,406612.6532927657,
1.536964817694105,-61.498146911769254,406610.0405915888,
1.5401778932190164,-61.74100211050242,406607.4273868678,
1.5433909862182684,-61.98385717342239,406604.8136769216,
1.5466040923409967,-62.226712110940866,406602.19946534105,
1.5498172164119313,-62.469566950655064,406599.5858966728,
1.5530303529190468,-62.71242162668571,406596.9706784746,
1.556243504548991,-62.95527617185337,406594.35495708237,
1.5594566712464417,-63.19813058607366,406591.7387325778,
1.5626698529633474,-63.44098486928121,406589.1220050186,
1.5658830523328926,-63.683839054413994,406586.5059205463,
1.569096263925517,-63.92669307536838,406583.8881871008,
1.5723094903814485,-64.16954696510106,406581.26995077304,
1.5755227316535387,-64.4124007235119,406578.6512116877,
1.5787359924920614,-64.65525454647303,406576.03311409516,
1.5819492632300247,-64.89810804205385,406573.41336963506,
1.5851625486265724,-65.14096140608484,406570.7931226384,
1.588375848632538,-65.38381463850925,406568.17237313226,
1.5915891631961068,-65.6266677392419,406565.55112121056,
1.5948024948780681,-65.86952074141342,406562.9305127147,
1.598015838396164,-66.11237341046768,406560.3082561286,
1.601229196317837,-66.35522611570028,406557.68549734197,
1.6044425685938486,-66.59807868895274,406555.0622363941,
1.6076559577472418,-66.84093116342297,406552.4396190305,
1.6108693585662295,-67.08378347249487,406549.815353983,
1.6140827757417047,-67.32663581220149,406547.1905852332,
1.617296204909258,-67.56948785676107,406544.5653164234,
1.6205096481712595,-67.81233976897263,406541.9395457881,
1.6237231080160088,-68.05519158213974,406539.31441889994,
1.6269365793105663,-68.29804322942368,406536.687644864,
1.6301500645512046,-68.54089474411208,406534.0603692668,
1.6333635636827748,-68.78374612615269,406531.43259212904,
1.6365770766544636,-69.02659737544676,406528.8043135741,
1.639790605906997,-69.26944852543554,406526.1766789353,
1.6430041463994904,-69.51229950906057,406523.547397667,
1.6462177005756387,-69.75515035972438,406520.91761516995,
1.6494312683884966,-69.99800107736374,406518.28733149776,
1.652644854396333,-70.24085169021296,406515.6576901541,
1.6558584493155646,-70.48370214157043,406513.0264043524,
1.6590720577184035,-70.72655245967195,406510.3946176046,
1.6622856795506424,-70.96940264443623,406507.76232998125,
1.6654993147605095,-71.21225269579804,406505.1295415445,
1.6687129657151207,-71.4551026473674,406502.49739735003,
1.671926627521482,-71.6979524316962,406499.86360750376,
1.6751403025549525,-71.9408020824118,406497.2293170124,
1.678353990757435,-72.18365159941501,406494.5945260171,
1.6815676944657725,-72.42650101640908,406491.96037940896,
1.6847814088538786,-72.66935026579853,406489.3245875207,
1.6879951384135357,-72.91219954408294,406486.68829359504,
1.691208878788965,-73.15504852553886,406484.0515011399,
1.694422632080118,-73.39789737290536,406481.41420854186,
1.697636400576075,-73.64074611999581,406478.7775605063,
1.700850179537898,-73.88359469899802,406476.1392677306,
1.704063971259901,-74.12644297559078,406473.5004750147,
1.7072777756940631,-74.36929128591566,406470.8611823668,
1.7104915950950452,-74.6121394957407,406468.22253446723,
1.7137054247884658,-74.85498753709967,406465.5822422205,
1.7169192670381186,-75.09783544384919,406462.9414503238,
1.7201331217911546,-75.34068321592204,406460.30015879584,
1.723346991151624,-75.58353101608097,406457.658365978,
1.7265608730289597,-75.82637855264372,406455.01721981127,
1.7297747649809279,-76.06922592025023,406452.37442986586,
1.732988669229863,-76.31207315288412,406449.73114057916,
1.7362025857284982,-76.55492025045936,406447.0873520552,
1.7394165144226703,-76.79776721291597,406444.4430643339,
1.7426304574870777,-77.040614074328,406441.7994217198,
1.7458444104085826,-77.28346076632857,406439.1541358092,
1.749058375374536,-77.52630732297155,406436.50835093955,
1.7522723523294317,-77.769153744182,406433.86206718226,
1.7554863434131982,-78.01200006415735,406431.2164286235,
1.7587003463413906,-78.25484620906786,406428.5691454455,
1.7619143589498347,-78.49769222357611,406425.9213653738,
1.7651283833406826,-78.74053810235432,406423.2730866975,
1.7683424194656956,-78.98338384534111,406420.6243094579,
1.7715564694215027,-79.22622948680663,406417.9761776389,
1.7747705288473439,-79.46907495798791,406415.32640349783,
1.7779845998490553,-79.71192029314818,406412.6761310178,
1.781198682379369,-79.95476549220223,406410.02536029083,
1.7844127784999553,-80.19761058952423,406407.3752351232,
1.7876268839202298,-80.44045551618092,406404.723468052,
1.7908410007108428,-80.68330030651225,406402.07120293844,
1.7940551288210584,-80.92614496044519,406399.4184398431,
1.7972692703532929,-81.168989640743,406396.765177075,
1.8004834230245192,-81.41183405620518,406394.11256182287,
1.8036975847772019,-81.65467830051062,406391.45830521325,
1.8069117576403169,-81.8975224081193,406388.8035509129,
1.8101259415702164,-82.14036637895731,406386.1482989942,
1.8133401385481231,-82.38321007948565,406383.4936929528,
1.8165543444357417,-82.62605377657542,406380.83744598326,
1.8197685612281762,-82.86889733667175,406378.18070160435,
1.8229827888756838,-83.11174075968836,406375.52345991315,
1.826197027330007,-83.3545840455659,406372.8657209427,
1.8294112785352394,-83.59742722895498,406370.20862804574,
1.8326255405854988,-83.84027040317164,406367.54989296163,
1.8358398111316745,-84.08311327718678,406364.8906625989,
1.8390540922727,-84.32595601374044,406362.2309352996,
1.842268385926323,-84.5687986476002,406359.5718541972,
1.8454826880970576,-84.81164110906946,406356.911133114,
1.8486970007138757,-85.05448343286758,406354.2499152659,
1.851911323716365,-85.2973256189261,406351.58820072544,
1.8551256570571195,-85.54016766715591,406348.92598958855,
1.8583400026120522,-85.78300961242286,406346.2644248382,
1.86155435646662,-86.0258513848068,406343.6012206631,
1.8647687205034362,-86.26869285105698,406340.93752007035,
1.867983096826751,-86.51153451012772,406338.27332135796,
1.8711974829692104,-86.75437590316761,406335.60977099213,
1.8744118772369045,-86.9972171229457,406332.94458161603,
1.8776262814808269,-87.24005820438157,406330.27889612864,
1.8808406956478734,-87.48289914741872,406327.6127145632,
1.8840551196890756,-87.72573995194,406324.9460370874,
1.887269555403891,-87.96858065301853,406322.2800062998,
1.8904839990262532,-88.2114211803526,406319.61233705963,
1.8936984523644813,-88.45426156897952,406316.9441720397,
1.8969129153698296,-88.69710181881118,406314.2755113568,
1.90012738798788,-88.93994192977425,406311.60635506496,
1.9033418741338948,-89.18278209985084,406308.9378438876,
1.9065563658154023,-89.42562193286534,406306.2676965888,
1.9097708669545892,-89.66846162680474,406303.59705386526,
1.9129853774991257,-89.9113011815707,406300.9259158285,
1.9161998991773612,-90.15414063240632,406298.255424834,
1.9194144283718664,-90.39697974053394,406295.5832963624,
1.9226289668165484,-90.6398188773673,406292.91067278315,
1.9258435144591939,-90.88265787473597,406290.2375541813,
1.929058071248959,-91.12549673256888,406287.5639406047,
1.932272638872378,-91.3683354861974,406284.89097425924,
1.9354872137918189,-91.61117406474096,406282.2163709628,
1.9387017977041712,-91.85401250351833,406279.5412729301,
1.9419163927096894,-92.09685096529245,406276.8656784295,
1.9451309961505117,-92.33968915981615,406274.1907330915,
1.9483456067172351,-92.58252717887018,406271.514151234,
1.9515602260669114,-92.82536505785714,406268.8370749405,
1.9547748541474625,-93.06820279670472,406266.1595042608,
1.9579894909103353,-93.31104039534739,406263.4814392575,
1.9612041379593894,-93.55387788929738,406260.8040218218,
1.9644187919173766,-93.79671520729806,406258.1249684123,
1.9676334543973368,-94.0395523848577,406255.44542092795,
1.970848125349557,-94.28238925380805,406252.7653794194,
1.9740628063514751,-94.52522618595941,406250.0859855942,
1.977277496236372,-94.76806310461149,406247.40495443734,
1.9804921922877332,-95.01089971969571,406244.72343127616,
1.9837068965988347,-95.25373619396561,406242.0414143908,
1.9869216091245467,-95.4965725273417,406239.35890386667,
1.990136331398328,-95.73940875554547,406236.67704122583,
1.9933510601829065,-95.98224480694506,406233.99354357313,
1.9965657970230386,-96.22508071723138,406231.3095524892,
1.999780541868805,-96.46791648633007,406228.6250680583,
2.002995296221128,-96.71075215003663,406225.9412316496,
2.0062100569101626,-96.95358763655832,406223.25576067006,
2.009424825448064,-97.19642298166337,406220.5697965608,
2.0126396039357983,-97.43925834812069,406217.8833375664,
2.0158543880135733,-97.68209341017598,406215.1963873939,
2.019069181294964,-97.92492836657385,406212.5100854315,
2.0222839806968596,-98.16776314530455,406209.82214944786,
2.025498787687445,-98.41059761414857,406207.1337206957,
2.0287136022109373,-98.65343210922958,406204.4447992316,
2.0319284256987373,-98.8962664984374,406201.7565261268,
2.0351432551317092,-99.13910070960264,406199.06661941763,
2.0383580919427833,-99.38193477866258,406196.37622027495,
2.0415729360788166,-99.62476870556907,406193.68532869965,
2.044787787494601,-99.86760249024252,406190.9939447804,
2.048002649722612,-100.1104363316013,406188.3032076112,
2.0512175155246783,-100.35326983159689,406185.61083920486,
2.0544323884423834,-100.59610318913934,406182.91797866987,
2.057647268426735,-100.83893640413044,406180.22462612484,
2.060862156831912,-101.08176951278017,406177.53192222497,
2.064077050786289,-101.3246024424958,406174.83758577716,
2.067291951650659,-101.56743522946579,406172.14275747066,
2.0705068593724723,-101.81026787359934,406169.4474374199,
2.0737217752752626,-102.05310041114478,406166.7527662257,
2.076936696548362,-102.2959327694071,406164.0564628501,
2.0801516245253575,-102.53876481650735,406161.35966796166,
2.083366559150366,-102.78159688856437,406158.66238162125,
2.08658150252851,-103.02442898024441,406155.96460208687,
2.089796451628312,-103.2672608022607,406153.2674733541,
2.093011405878952,-103.51009244448176,406150.56871305447,
2.09622636657298,-103.75292394327766,406147.86946157814,
2.0994413336531434,-103.99575529856014,406145.1697190147,
2.1026563083702774,-104.2385865467894,406142.47062560765,
2.1058712880637347,-104.48141761485232,406139.7699010441,
2.109086273990905,-104.72424853918181,406137.06868561695,
2.1123012660934033,-104.96707931970059,406134.3669794003,
2.115516264326096,-105.20990995633991,406131.66478244885,
2.1187312698897744,-105.45274048564602,406128.9632348515,
2.121946282367049,-105.69557099714058,406126.26005483913,
2.125161298659326,-105.93840120169426,406123.5563861515,
2.1283763208685627,-106.1812312620682,406120.85222701647,
2.131591350169044,-106.42406104680299,406118.1487173754,
2.1348063840504574,-106.66689081860903,406115.44357757113,
2.1380214236912383,-106.90972044599744,406112.7379475938,
2.141236469045163,-107.15254992890607,406110.03182747174,
2.1444515200513505,-107.39537926725922,406107.3252172911,
2.147666577848674,-107.63820849779484,406104.61925678776,
2.1508816400049846,-107.8810375468305,406101.9116666704,
2.1540967076621365,-108.12386645108182,406099.20358671906,
2.1573117829174318,-108.36669537330238,406096.4950152042,
2.1605268625659027,-108.60952402467029,406093.78709530656,
2.1637419463993885,-108.852352494142,406091.0775462619,
2.1669570355238092,-109.09518081853554,406088.36750768067,
2.1701721298831393,-109.33800899777174,406085.65697962884,
2.1733872294306935,-109.5808370317643,406082.9459622119,
2.1766023352197967,-109.82366495747277,406080.2355947685,
2.1798174449716674,-110.066492700803,406077.5235987437,
2.1830325597509104,-110.30932029868507,406074.8111135326,
2.1862476795084196,-110.55214758293067,406072.0981392426,
2.189462805263758,-110.7949749267654,406069.38581508794,
2.1926779369615628,-111.03780225066134,406066.6718609895,
2.1958930713228595,-111.28062926598159,406063.95741983026,
2.199108210452435,-111.52345613546652,406061.2424898719,
2.2023233542941614,-111.76628285904883,406058.527071191,
2.2055385038320336,-112.00910947384881,406055.8123028339,
2.2087536569350603,-112.25193590541289,406053.0959068878,
2.211968814596141,-112.4947621908446,406050.37902245275,
2.2151839767604677,-112.73758833007139,406047.66164957854,
2.218399144378194,-112.98041436029388,406044.94492720143,
2.221614315384563,-113.22324020690627,406042.226577667,
2.2248294907410573,-113.46606590707921,406039.50773995725,
2.2280439525969973,-113.70889157834569,406036.78841410246,
2.231251866878783,-113.95171754125147,406034.0697370344,
2.2344534513701984,-114.19454092074807,406031.3494351548,
2.2376686425583268,-114.43736603373208,406028.62864534016,
2.2408838378337865,-114.6801908318152,406025.9073676938,
2.2440990371368694,-114.92301565111893,406023.18560228,
2.247314241502347,-115.16584036090688,406020.46448768565,
2.2505294487031837,-115.40866488623715,406017.7417469731,
2.2537446597763253,-115.65148926447472,406015.01851869875,
2.2569598746735524,-115.89431349551279,406012.2948030106,
2.2601750943883125,-116.13713761684079,406009.57173823874,
2.2633903167589433,-116.37996155331513,406006.8470478261,
2.266605544952041,-116.62278550522711,406004.1218683153,
2.269820774600658,-116.86560914682116,406001.39620350074,
2.2730360078056533,-117.10843264085872,405998.6700516088,
2.2762512455282993,-117.35125602489614,405995.94455086015,
2.2794664856840083,-117.59407922362283,405993.21742498735,
2.282681729243045,-117.8369022745747,405990.4898122428,
2.2858969761477868,-118.07972517766171,405987.7617127361,
2.2891122273273616,-118.32254797053974,405985.03426450695,
2.292327480761465,-118.56537040960785,405982.30519164057,
2.2955427373882826,-118.80819286870297,405979.57563219924,
2.2987579971526317,-119.05101517964113,405976.8455862791,
2.301973262156806,-119.29383750517513,405974.1150521236,
2.3051885289715086,-119.53665955740087,405971.38517125556,
2.3084037978257954,-119.77948142343905,405968.65366631595,
2.3116190696044043,-120.02230314101939,405965.9216752106,
2.3148343442575117,-120.26512471009198,405963.18919793423,
2.318049622635044,-120.50794616844541,405960.4573723274,
2.3212649028702756,-120.75076744024,405957.72392306547,
2.3244801858237656,-120.99358856327314,405954.9899879463,
2.327695471440609,-121.23640953747542,405952.25556700845,
2.330910760535608,-121.47923040077342,405949.5217978174,
2.334126051311956,-121.72205107711886,405946.7864054469,
2.3373413467499313,-121.96487176723417,405944.05052567,
2.340556642483731,-122.20769214539052,405941.31416223105,
2.343771940618395,-122.4505123743437,405938.5773133575,
